景点名称,用户昵称,用户ID链接,评星,评分,评论文本,评论时间,点赞数,回应数,_text,_score,_group,_id,sentiment,sentiment_conf
永庆坊,善良酱,https://www.dianping.com/member/19545355,5.0,设施：5.0；环境：5.0；服务：5.0；,"好玩又好看的永庆坊！
来广州只知道去广州塔和珠江？你还应该来永庆坊！体验老广风情，还有粤式美味！
永庆坊位于荔湾，老城区，最有特色就是西关风情。像粤剧艺术博物馆、李小龙故居、荔湾湖等景点风景超好超美。
还有鼎湖山泉新春牛货集市，吃吃喝喝。现场订购桶装水还能参与抽奖，我一抽就抽中佛跳墙，哈哈哈，运气爆棚！",2021-02-02 23:55,4,0,"好玩又好看的永庆坊！
来广州只知道去广州塔和珠江？你还应该来永庆坊！体验老广风情，还有粤式美味！
永庆坊位于荔湾，老城区，最有特色就是西关风情。像粤剧艺术博物馆、李小龙故居、荔湾湖等景点风景超好超美。
还有鼎湖山泉新春牛货集市，吃吃喝喝。现场订购桶装水还能参与抽奖，我一抽就抽中佛跳墙，哈哈哈，运气爆棚！",设施：5.0；环境：5.0；服务：5.0；,,246,positive,0.9952955842018127
永庆坊,shalman,https://www.dianping.com/member/778557617,5.0,设施：5.0；环境：5.0；服务：5.0；,"文艺青年必去老街 永庆坊
前段时间超火的、号称zui美老街的永庆坊，终于有空去啦
这是广州第一个老城微改造项目，整改很成功，既保留了老西关的历史建筑，又融入了现代建筑理念。李小龙故居和岁月邮局等都非常适合文艺青年去逛。
我去的时候刚好有鼎湖山泉新春牛货市集，吃吃喝喝，有很多可爱漂亮的花花。
我可以逛三天三夜！",2021-02-01 22:48,1,0,"文艺青年必去老街 永庆坊
前段时间超火的、号称zui美老街的永庆坊，终于有空去啦
这是广州第一个老城微改造项目，整改很成功，既保留了老西关的历史建筑，又融入了现代建筑理念。李小龙故居和岁月邮局等都非常适合文艺青年去逛。
我去的时候刚好有鼎湖山泉新春牛货市集，吃吃喝喝，有很多可爱漂亮的花花。
我可以逛三天三夜！",设施：5.0；环境：5.0；服务：5.0；,,247,positive,0.9431359767913818
永庆坊,ouxiaomn,https://www.dianping.com/member/31359229,4.5,设施：4.0；环境：4.5；服务：4.0；,在广州这么久第一次逛永庆坊，我是在荔湾湖公园一路走过去的，所以交通不是很清楚，地铁就不知道了不过公交车肯定有很多很方便的，一进永庆坊小小的地方人流也挺多的，看照片就知道了，还有李小龙故居也可以逛逛，环境挺舒服的，很多广东的老文化…有时间还想再去,2021-02-01 22:03,0,0,在广州这么久第一次逛永庆坊，我是在荔湾湖公园一路走过去的，所以交通不是很清楚，地铁就不知道了不过公交车肯定有很多很方便的，一进永庆坊小小的地方人流也挺多的，看照片就知道了，还有李小龙故居也可以逛逛，环境挺舒服的，很多广东的老文化…有时间还想再去,设施：4.0；环境：4.5；服务：4.0；,,248,positive,0.9126591682434082
永庆坊,asi28,https://www.dianping.com/member/36637849,4.5,设施：4.0；环境：4.5；服务：4.0；,闲来无事逛逛永庆坊，发现原来现在它的区域扩大了，都已经延展到金声那边了，而且多了很多店，有吃有喝有展览，比刚开始的时候更加热闹了╭(￣▽￣)╮不过有点不好的是我觉得那些非遗的铺子都藏起来了，在主街背后的小巷中，要不是我爱瞎晃还真发现不了_(:з」∠)_ 其实这些非遗馆存在的目的也是想让大家更加了解，那何不标识得明显一点呢╮(╯▽╰)╭,2021-01-31 21:41,0,0,闲来无事逛逛永庆坊，发现原来现在它的区域扩大了，都已经延展到金声那边了，而且多了很多店，有吃有喝有展览，比刚开始的时候更加热闹了╭(￣▽￣)╮不过有点不好的是我觉得那些非遗的铺子都藏起来了，在主街背后的小巷中，要不是我爱瞎晃还真发现不了_(:з」∠)_ 其实这些非遗馆存在的目的也是想让大家更加了解，那何不标识得明显一点呢╮(╯▽╰)╭,设施：4.0；环境：4.5；服务：4.0；,,249,positive,0.8132831454277039
永庆坊,匿名用户,匿名用户,4.0,设施：4.0；环境：4.0；服务：4.0；,总体推荐这个景点除了有比较常规的文艺复古的小店外，里面还有个大公园介绍粤地文化的，粤剧，粤绣…边听介绍，边散步，感觉不错。李小龙的祖宅也在这里面，有些简单的背景介绍。这次因为时间关系，从公园出来就回去了，里面应该很大，可以预留至少大半天出来逛。,2021-01-19 07:29,0,0,总体推荐这个景点除了有比较常规的文艺复古的小店外，里面还有个大公园介绍粤地文化的，粤剧，粤绣…边听介绍，边散步，感觉不错。李小龙的祖宅也在这里面，有些简单的背景介绍。这次因为时间关系，从公园出来就回去了，里面应该很大，可以预留至少大半天出来逛。,设施：4.0；环境：4.0；服务：4.0；,,250,positive,0.9052296876907349
永庆坊,馋嘴兔,https://www.dianping.com/member/2163113794,5.0,设施：4.5；环境：5.0；服务：4.5；,"✨如果说广州最美骑楼街在哪里，好多人会说恩宁路，
✨如果说最有广州西关风情的地方是哪里，就是恩宁路上的永庆坊。
✨它既保留了西关老屋的外貌，又引入许多新元素，其中活字印刷体验馆，李小龙故居，岁月邮局，钟书阁，各式手工小店和创意生活馆、民宿都会使你漫步在寂静的历史老巷中感受到新旧文化相互碰撞的火花。",2021-01-16 21:57,20,0,"✨如果说广州最美骑楼街在哪里，好多人会说恩宁路，
✨如果说最有广州西关风情的地方是哪里，就是恩宁路上的永庆坊。
✨它既保留了西关老屋的外貌，又引入许多新元素，其中活字印刷体验馆，李小龙故居，岁月邮局，钟书阁，各式手工小店和创意生活馆、民宿都会使你漫步在寂静的历史老巷中感受到新旧文化相互碰撞的火花。",设施：4.5；环境：5.0；服务：4.5；,,251,positive,0.8732444643974304
永庆坊,偶尔喝可乐的小谭,https://www.dianping.com/member/777326155,4.5,设施：4.5；环境：4.5；服务：4.5；,"在黄沙站下地铁，穿过一条街到恩宁路就能看到粤剧博物馆了，总体来的很快就能逛完三个小时左右吧仔细逛也只需要这么久，除非在这儿吃饭
粤剧博物馆感觉还挺好逛的，东西很丰富，可惜就是语言实在对于外地方是一大障碍
其他的手工非遗还挺吸引我的……貌似很多人对这个不感兴趣但我觉得那些牛骨雕，嵌瓷，橄榄雕都挺有意思的，就是展现形式单调了一点，局限在展览上了
原住民和商业开发的关系感觉没有处理的很好，个人觉得大栅栏做得更为巧妙融合",2021-01-03 15:28,2,0,"在黄沙站下地铁，穿过一条街到恩宁路就能看到粤剧博物馆了，总体来的很快就能逛完三个小时左右吧仔细逛也只需要这么久，除非在这儿吃饭
粤剧博物馆感觉还挺好逛的，东西很丰富，可惜就是语言实在对于外地方是一大障碍
其他的手工非遗还挺吸引我的……貌似很多人对这个不感兴趣但我觉得那些牛骨雕，嵌瓷，橄榄雕都挺有意思的，就是展现形式单调了一点，局限在展览上了
原住民和商业开发的关系感觉没有处理的很好，个人觉得大栅栏做得更为巧妙融合",设施：4.5；环境：4.5；服务：4.5；,,252,positive,0.796716570854187
永庆坊,zhangx25,https://www.dianping.com/member/7088328,4.5,设施：4.0；环境：4.5；服务：4.5；,大概李小龙故居是这里最大的亮点吧，整体运营由万科操盘，氛围和档次那是可以的，就是有点偏小,2020-12-30 19:51,0,0,大概李小龙故居是这里最大的亮点吧，整体运营由万科操盘，氛围和档次那是可以的，就是有点偏小,设施：4.0；环境：4.5；服务：4.5；,,253,positive,0.724204957485199
永庆坊,阿宝_9791,https://www.dianping.com/member/56809180,4.5,设施：4.5；环境：4.5；服务：4.5；,新兴景点，老街区改造的，还有很多居民住在里面，有点像上海的田子坊，里面还有李小龙祖居，值得一游！,2020-12-23 21:54,0,0,新兴景点，老街区改造的，还有很多居民住在里面，有点像上海的田子坊，里面还有李小龙祖居，值得一游！,设施：4.5；环境：4.5；服务：4.5；,,254,positive,0.8342404961585999
永庆坊,sssd,https://www.dianping.com/member/805657641,5.0,设施：5.0；环境：5.0；服务：5.0；,"“广州看西关，西关看恩宁。”西关是广州市荔湾区的旧称，而恩宁路被称为“广州最美老街”，这条路上极具岭南风貌的历史文化街区永庆坊，有十多处文物古迹，包括珍贵的历史建筑和古朴的传统民居。
岁月邮局、粤剧艺术博物馆、八和会馆等历史文化建筑，街内有李小龙祖居、神秘政客故居、活版印刷体验馆，这条巷子逛几个小时都沉迷得不知道时间流逝。",2020-12-23 10:50,6,0,"“广州看西关，西关看恩宁。”西关是广州市荔湾区的旧称，而恩宁路被称为“广州最美老街”，这条路上极具岭南风貌的历史文化街区永庆坊，有十多处文物古迹，包括珍贵的历史建筑和古朴的传统民居。
岁月邮局、粤剧艺术博物馆、八和会馆等历史文化建筑，街内有李小龙祖居、神秘政客故居、活版印刷体验馆，这条巷子逛几个小时都沉迷得不知道时间流逝。",设施：5.0；环境：5.0；服务：5.0；,,255,positive,0.8592828512191772
永庆坊,木木风,https://www.dianping.com/member/63806163,4.5,设施：4.5；环境：4.5；服务：4.5；,"世界的广州，永远的乡愁。永庆坊，广州市荔湾区恩宁路旧城微改项目，永庆坊不大，但却藏了广州最传统西关文化骑楼、岁月邮局、李小龙故居…经过百年浮沉，沉淀岁月荏苒。
在永庆坊行走，常有穿越时光之感。比如这处名为“岁月邮局”的公共区域，里面的陈设极具年代感，一只邮筒立于墙边，各式信箱安装在手绘墙上，悬挂的明信片仿佛一封封正在投递的信件。还有老式电话、旧报纸、老款单车等老物件，勾起人们的一段段记忆。",2020-12-21 15:44,1,0,"世界的广州，永远的乡愁。永庆坊，广州市荔湾区恩宁路旧城微改项目，永庆坊不大，但却藏了广州最传统西关文化骑楼、岁月邮局、李小龙故居…经过百年浮沉，沉淀岁月荏苒。
在永庆坊行走，常有穿越时光之感。比如这处名为“岁月邮局”的公共区域，里面的陈设极具年代感，一只邮筒立于墙边，各式信箱安装在手绘墙上，悬挂的明信片仿佛一封封正在投递的信件。还有老式电话、旧报纸、老款单车等老物件，勾起人们的一段段记忆。",设施：4.5；环境：4.5；服务：4.5；,,256,positive,0.9157975912094116
永庆坊,wendy紫鱼,https://www.dianping.com/member/187169080,4.0,设施：4.0；环境：4.0；服务：4.0；,久未来永庆坊了，变化挺大的。因疫情，门囗增设了警卫，测温才能进入。游人不多，大多都只是闲逛，拍照。永庆坊疫情前很多的装饰已换了，原本坊里很多小店，部分依然营业中，但眼见部分己关闭了。李小龙故居仍免费开放，总算有个可参观的地方。,2020-12-19 16:04,0,0,久未来永庆坊了，变化挺大的。因疫情，门囗增设了警卫，测温才能进入。游人不多，大多都只是闲逛，拍照。永庆坊疫情前很多的装饰已换了，原本坊里很多小店，部分依然营业中，但眼见部分己关闭了。李小龙故居仍免费开放，总算有个可参观的地方。,设施：4.0；环境：4.0；服务：4.0；,,257,negative,0.7913933396339417
永庆坊,姐澄澄,https://www.dianping.com/member/774096414,4.5,设施：4.0；环境：4.0；服务：4.0；,"永庆坊已颇具规模，还在规划建设中。

专门去李小龙故居看了下，值得敬仰",2020-12-14 16:43,25,0,"永庆坊已颇具规模，还在规划建设中。

专门去李小龙故居看了下，值得敬仰",设施：4.0；环境：4.0；服务：4.0；,,258,positive,0.5805061459541321
永庆坊,leo爱潜水,https://www.dianping.com/member/721180661,4.0,设施：4.0；环境：4.0；服务：4.0；,"漂亮的小街区
以前老旧城市按照原来风格翻新而成的景点
有李小龙故居的纪念馆，感兴趣可以学习一下
各式纪念品小店很精致舒服
美中不足是稍微有点小，20分钟就逛完了
阳光好的时候其实很想坐下来喝杯茶和朋友聊聊天，但是这边几乎没有这样的店家，有点可惜。
总的来说还是挺喜欢这里的。",2020-12-06 13:10,16,1,"漂亮的小街区
以前老旧城市按照原来风格翻新而成的景点
有李小龙故居的纪念馆，感兴趣可以学习一下
各式纪念品小店很精致舒服
美中不足是稍微有点小，20分钟就逛完了
阳光好的时候其实很想坐下来喝杯茶和朋友聊聊天，但是这边几乎没有这样的店家，有点可惜。
总的来说还是挺喜欢这里的。",设施：4.0；环境：4.0；服务：4.0；,,259,positive,0.916618287563324
永庆坊,鱼妹妹爱吃鱼,https://www.dianping.com/member/1153463380,3.5,设施：3.5；环境：3.5；服务：1.5；,永庆坊算是广州老街吧。充满的广州岭南建筑的风格特色，可以快速领略老广州的文化氛围。里面有很多文艺的茶室，功夫巨星李小龙故居，旧地址翻新老文化街 也是对广州风俗建筑的另一种商业保护吧 去的时候广州美院正好毕业展 大部分都是图片展板展示 要是互动展览就很好了,2020-12-05 20:22,0,0,永庆坊算是广州老街吧。充满的广州岭南建筑的风格特色，可以快速领略老广州的文化氛围。里面有很多文艺的茶室，功夫巨星李小龙故居，旧地址翻新老文化街 也是对广州风俗建筑的另一种商业保护吧 去的时候广州美院正好毕业展 大部分都是图片展板展示 要是互动展览就很好了,设施：3.5；环境：3.5；服务：1.5；,,260,positive,0.7539480328559875
永庆坊,无奈v花落,https://www.dianping.com/member/28547465,4.5,设施：4.5；环境：5.0；服务：4.5；,永庆坊算是广州在翻修出来的一片地方文化街，主要是复古风格的小街巷，有些文艺风的店面，比如活字印刷主题店、广州本地零食特产店，还有些文化保护建筑，演出小剧场。粤剧艺术博物馆也就在旁边，还有一些名人故居，比如李小龙。是个适合单纯逛逛体验地方文化的地方，不过要当购物地说实话还是欣赏大于购物啦。,2020-11-30 03:22,2,0,永庆坊算是广州在翻修出来的一片地方文化街，主要是复古风格的小街巷，有些文艺风的店面，比如活字印刷主题店、广州本地零食特产店，还有些文化保护建筑，演出小剧场。粤剧艺术博物馆也就在旁边，还有一些名人故居，比如李小龙。是个适合单纯逛逛体验地方文化的地方，不过要当购物地说实话还是欣赏大于购物啦。,设施：4.5；环境：5.0；服务：4.5；,,261,negative,0.5993823409080505
永庆坊,nice,https://www.dianping.com/member/11965244,4.5,设施：4.5；环境：4.5；服务：4.5；,广东老城一条街，小小的几条弄堂，马条石铺的街道，趟笼门档，小街两边自由生长的花花草草，雨后湿润的空气里还有老木材家具的清香、青草香、花香，李小龙儿时的故居，高高厅堂，几幅字画、门口的木桩，好像可以看到100年的朝朝夕夕。,2020-11-28 22:12,1,0,广东老城一条街，小小的几条弄堂，马条石铺的街道，趟笼门档，小街两边自由生长的花花草草，雨后湿润的空气里还有老木材家具的清香、青草香、花香，李小龙儿时的故居，高高厅堂，几幅字画、门口的木桩，好像可以看到100年的朝朝夕夕。,设施：4.5；环境：4.5；服务：4.5；,,262,positive,0.7117862701416016
永庆坊,杜小小,https://www.dianping.com/member/1401580140,3.5,设施：3.5；环境：3.5；服务：3.5；,"周日来永庆坊逛逛，感觉人挺多的。分一期和二期，一期地方比较少，二期正在建议中，建议亲们迟d再去。
大部分是食肆饮品店，也有几间精品店，武打巨星李小龙祖居也在其中，另外更有人气爆灯的广东省粤剧博物馆，不过要网上预约才能进。",2020-11-26 09:42,7,0,"周日来永庆坊逛逛，感觉人挺多的。分一期和二期，一期地方比较少，二期正在建议中，建议亲们迟d再去。
大部分是食肆饮品店，也有几间精品店，武打巨星李小龙祖居也在其中，另外更有人气爆灯的广东省粤剧博物馆，不过要网上预约才能进。",设施：3.5；环境：3.5；服务：3.5；,,263,positive,0.8283486366271973
永庆坊,风日无猜,https://www.dianping.com/member/34200520,4.5,设施：4.5；环境：4.5；服务：4.5；,"老城区很不错的城市更新项目，中间部分还要改造中，左右两边差不多成型了，不过还夹杂了很多民居，真的很有广州特色。
喜茶和钟书阁装修很有特色，不过钟书阁依旧没什么人。
里面有很多不错的小店，茶室，值得探索。
还有李小龙故居，岭南戏剧博物馆等等。
景色也很棒。",2020-11-17 18:25,1,0,"老城区很不错的城市更新项目，中间部分还要改造中，左右两边差不多成型了，不过还夹杂了很多民居，真的很有广州特色。
喜茶和钟书阁装修很有特色，不过钟书阁依旧没什么人。
里面有很多不错的小店，茶室，值得探索。
还有李小龙故居，岭南戏剧博物馆等等。
景色也很棒。",设施：4.5；环境：4.5；服务：4.5；,,264,positive,0.9732879400253296
永庆坊,起司好好味,https://www.dianping.com/member/2025148792,4.0,设施：4.5；环境：4.5；服务：4.0；,"进去要扫什么广州诈骗公众号关注，我也不知道是干什么的，反正每个人都要扫。
进去其实挺小的，逛了好一会儿就逛完了。里面有李小龙故居，好多人排队进去参观，然后那个公厕外面还挺漂亮的，让人难以察觉。很久之前已经来过几次了，店铺也换了不少。
一直想去the old house，点评分数好高，但是孕期不能喝酒，等我～下次见，bye~",2020-11-10 22:06,1,0,"进去要扫什么广州诈骗公众号关注，我也不知道是干什么的，反正每个人都要扫。
进去其实挺小的，逛了好一会儿就逛完了。里面有李小龙故居，好多人排队进去参观，然后那个公厕外面还挺漂亮的，让人难以察觉。很久之前已经来过几次了，店铺也换了不少。
一直想去the old house，点评分数好高，但是孕期不能喝酒，等我～下次见，bye~",设施：4.5；环境：4.5；服务：4.0；,,265,positive,0.7499568462371826
永庆坊,【已注销用户】,https://www.dianping.com/member/1653516131,4.5,设施：4.5；环境：4.5；服务：4.5；,"恩宁路改造多时一直没时间去看看～国庆节终于去一看就究竟！
交通：黄沙地铁站，步行过去十分钟左右吧～还算方便。
我们从粤剧博物馆进去，先参观了博物馆，正好遇上的粤剧表演。
永庆坊分一期和二期。
二期还在修建中，店铺不多，人也不多。
一期已经完工，国庆期间人太多了，只进了“李小龙祖居”看了一下，很多特色小店没有进去。拍照好看。找个时间再二刷一期！",2020-11-07 13:29,1,0,"恩宁路改造多时一直没时间去看看～国庆节终于去一看就究竟！
交通：黄沙地铁站，步行过去十分钟左右吧～还算方便。
我们从粤剧博物馆进去，先参观了博物馆，正好遇上的粤剧表演。
永庆坊分一期和二期。
二期还在修建中，店铺不多，人也不多。
一期已经完工，国庆期间人太多了，只进了“李小龙祖居”看了一下，很多特色小店没有进去。拍照好看。找个时间再二刷一期！",设施：4.5；环境：4.5；服务：4.5；,,266,positive,0.834537923336029
永庆坊,z繧寶-,https://www.dianping.com/member/99710204,5.0,设施：4.5；环境：5.0；服务：5.0；,"今日吃完中午饭 无无聊聊 突然醒起 原来我一直都无行过永庆坊 之前小红书就睇得多 今日决定黎会一会
永庆坊一边就系以参观为主 博物馆、李小龙旧址...
另外一边仲整紧 基本就系食肆 但系开嘎基本无几间
但系特别中意里面嘎呢间书店 钟书阁 里面最大嘎唔同就系有凳 而去唔止一张两张 而系基本每个书架隔离都有张凳 讲明咩？！欢迎随便阅读 而去完全唔需要话咩消费先比你坐 只要你中意 可以坐一日 加上环境唔错 好适合一个人阅读 强烈推荐",2020-11-02 16:27,1,0,"今日吃完中午饭 无无聊聊 突然醒起 原来我一直都无行过永庆坊 之前小红书就睇得多 今日决定黎会一会
永庆坊一边就系以参观为主 博物馆、李小龙旧址...
另外一边仲整紧 基本就系食肆 但系开嘎基本无几间
但系特别中意里面嘎呢间书店 钟书阁 里面最大嘎唔同就系有凳 而去唔止一张两张 而系基本每个书架隔离都有张凳 讲明咩？！欢迎随便阅读 而去完全唔需要话咩消费先比你坐 只要你中意 可以坐一日 加上环境唔错 好适合一个人阅读 强烈推荐",设施：4.5；环境：5.0；服务：5.0；,,267,positive,0.9873520135879517
永庆坊,乐儿优月嫂育婴家政,https://www.dianping.com/member/9422149,5.0,设施：5.0；环境：5.0；服务：5.0；,"森林小屋的主打品牌▼
花花🌸觅食团↣第五站【永庆坊怀旧之旅】
第一次看粤剧博物馆……第一次看李小龙故居…
对于年轻人是种新鲜感……
对于小姐姐们，是怀旧+新奇
每个地方，都有它的故事；
拍出来，也是属于我们的故事。",2020-11-02 10:32,1,0,"森林小屋的主打品牌▼
花花🌸觅食团↣第五站【永庆坊怀旧之旅】
第一次看粤剧博物馆……第一次看李小龙故居…
对于年轻人是种新鲜感……
对于小姐姐们，是怀旧+新奇
每个地方，都有它的故事；
拍出来，也是属于我们的故事。",设施：5.0；环境：5.0；服务：5.0；,,268,positive,0.8012723326683044
永庆坊,martinau,https://www.dianping.com/member/27651396,4.0,设施：4.5；环境：4.5；服务：3.5；,"广州最新地标，永庆坊，就係黄沙地铁站或西城都会行过去只需5分钟。
琴日同屋企人，饮完茶。阿妈话永庆放开咗咁耐，都冇去行过，咁做仔嘅就肯定要陪佢行下架啦。其实永庆芳之前都去过几次。不过宜家就越嚟越靓越嚟越过新楼新铺。呢度主要係以前西关大屋，民国时期嘅洋楼，改变成嘅商铺，一啲名人嘅故居例如李小龙。仲有可以领略南国风情嘅广州粤剧博物馆。地方唔大不过都係算一大特色嘅地方。",2020-11-02 07:43,3,0,"广州最新地标，永庆坊，就係黄沙地铁站或西城都会行过去只需5分钟。
琴日同屋企人，饮完茶。阿妈话永庆放开咗咁耐，都冇去行过，咁做仔嘅就肯定要陪佢行下架啦。其实永庆芳之前都去过几次。不过宜家就越嚟越靓越嚟越过新楼新铺。呢度主要係以前西关大屋，民国时期嘅洋楼，改变成嘅商铺，一啲名人嘅故居例如李小龙。仲有可以领略南国风情嘅广州粤剧博物馆。地方唔大不过都係算一大特色嘅地方。",设施：4.5；环境：4.5；服务：3.5；,,269,positive,0.9760246872901917
永庆坊,索到漏电,https://www.dianping.com/member/103137489,4.5,设施：4.5；环境：4.5；服务：4.5；,"老西关逛永庆坊
小时候就住在这个地方，感叹变化万千。
小街小巷中透出老广州的气息，又不乏融入了许多新元素，着实让人神往。

李小龙故居的格局和我小时候住的家非常相像，感觉回到童年，又可以了解到一代武家的历史，意义非凡。

我们到游时，八和会馆虽然大门紧闭，但单是门庭就让人体味内在的文化古韵。

推荐一定要进入旁边的粤剧艺术博物馆，在外面看真的想像不到里面这么漂亮，亭台楼阁，小桥流水，像极了微缩的宝墨园。博物馆内也可细细了解粤剧文化，生动的视像加文字结合，美艳的粤剧戏服，让知识变得鲜活不死板，带上小朋友去了解，是学习，也是传承。

值得每位老广回来游一趟，更推荐游客们来了解广粤文化",2020-10-29 14:05,5,1,"老西关逛永庆坊
小时候就住在这个地方，感叹变化万千。
小街小巷中透出老广州的气息，又不乏融入了许多新元素，着实让人神往。

李小龙故居的格局和我小时候住的家非常相像，感觉回到童年，又可以了解到一代武家的历史，意义非凡。

我们到游时，八和会馆虽然大门紧闭，但单是门庭就让人体味内在的文化古韵。

推荐一定要进入旁边的粤剧艺术博物馆，在外面看真的想像不到里面这么漂亮，亭台楼阁，小桥流水，像极了微缩的宝墨园。博物馆内也可细细了解粤剧文化，生动的视像加文字结合，美艳的粤剧戏服，让知识变得鲜活不死板，带上小朋友去了解，是学习，也是传承。

值得每位老广回来游一趟，更推荐游客们来了解广粤文化",设施：4.5；环境：4.5；服务：4.5；,,270,positive,0.9952239394187927
永庆坊,sam,https://www.dianping.com/member/833756721,4.5,设施：4.5；环境：4.5；服务：4.5；,"在上下九逛街时突然想起附近有个永庆坊，就坐地铁过去了。黄沙地铁站出了地铁口跟着导航走了好一段路终于到了。 
    去得比较晚，很多店基本都打烊了，就随便逛了一下，去看了下李小龙故居，可能太晚了，只能在外围观摩一下，其实这里不大，就几条巷子，不过文化气息还是挺重的，建议早点来逛",2020-10-28 16:59,1,0,"在上下九逛街时突然想起附近有个永庆坊，就坐地铁过去了。黄沙地铁站出了地铁口跟着导航走了好一段路终于到了。 
    去得比较晚，很多店基本都打烊了，就随便逛了一下，去看了下李小龙故居，可能太晚了，只能在外围观摩一下，其实这里不大，就几条巷子，不过文化气息还是挺重的，建议早点来逛",设施：4.5；环境：4.5；服务：4.5；,,271,positive,0.5831404328346252
永庆坊,國境之南,https://www.dianping.com/member/32983766,4.0,设施：4.0；环境：4.0；服务：4.0；,近期永庆坊及恩宁路进一步活化，傍晚时分穿过非遗街区的骑楼，感受到历史的脉络和传统文化在延续，古老的街区也吸引着年青人。各种特色店铺和普通民居和谐相融，既是体现广州历史文化的景区，又是带着地道生活气息的西关人家。,2020-10-23 23:11,3,0,近期永庆坊及恩宁路进一步活化，傍晚时分穿过非遗街区的骑楼，感受到历史的脉络和传统文化在延续，古老的街区也吸引着年青人。各种特色店铺和普通民居和谐相融，既是体现广州历史文化的景区，又是带着地道生活气息的西关人家。,设施：4.0；环境：4.0；服务：4.0；,,272,positive,0.6974345445632935
永庆坊,konjac,https://www.dianping.com/member/5477982,3.5,设施：4.0；环境：3.5；服务：3.5；,"李小龙大家族的祖居改建而成，建筑蛮有广州民居传统特色的。整个街区刚翻修不久，好些店还在进场装饰阶段。不过现在就已经比较拥挤了，感觉规划有点不足。

商业化开发的老街区其实已经体验不到多少传统了。反而是永庆坊四周，有些小巷不错，民居更有特色，而且更好的是安静人少。",2020-10-13 22:19,1,0,"李小龙大家族的祖居改建而成，建筑蛮有广州民居传统特色的。整个街区刚翻修不久，好些店还在进场装饰阶段。不过现在就已经比较拥挤了，感觉规划有点不足。

商业化开发的老街区其实已经体验不到多少传统了。反而是永庆坊四周，有些小巷不错，民居更有特色，而且更好的是安静人少。",设施：4.0；环境：3.5；服务：3.5；,,273,negative,0.9120189547538757
永庆坊,越王,https://www.dianping.com/member/753031179,5.0,设施：5.0；环境：5.0；服务：5.0；,"点解我昨晚写完的长篇大论就甘无左？我记得点左发布的按钮……还是我不配
路线：有路线的咩，广州人最中意捐隆捐隙，甘～如果从恒宝过去，梗系穿过宝华面店，再经过顺记，望到m记，转右，行10米8米，见到喜茶，就可以开始行下河边！如果从西城都荟过去，行条路仔就见到，宜家滴指示好清楚，百度地图帮到你！
地标：喜茶咯，照计尼个位应该系永庆坊尾，但系，从不走回头路的理念来讲，这个开始，行埋钟书局，旁边条街吃个日料或者西餐，再沿河道两边散步系几好的，由于好多点都关门，成个沿河地带略清净！
成个永庆坊，真系清净到无咩人，晚黑7点行入去，得果几个街坊带住滴细路透凉，然后从沿河走道一路行过去，滴拱桥的灯都着晒，无人影相真系无得顶咯。
指示牌都有灯带，唔怕睇唔到，好多店都系关门的，有旧物仓，仲有李小龙旧居……我地两个人行左成个几钟，先至勉强行晒，好多店铺都系8点几就拉闸！",2020-10-12 18:24,1,0,"点解我昨晚写完的长篇大论就甘无左？我记得点左发布的按钮……还是我不配
路线：有路线的咩，广州人最中意捐隆捐隙，甘～如果从恒宝过去，梗系穿过宝华面店，再经过顺记，望到m记，转右，行10米8米，见到喜茶，就可以开始行下河边！如果从西城都荟过去，行条路仔就见到，宜家滴指示好清楚，百度地图帮到你！
地标：喜茶咯，照计尼个位应该系永庆坊尾，但系，从不走回头路的理念来讲，这个开始，行埋钟书局，旁边条街吃个日料或者西餐，再沿河道两边散步系几好的，由于好多点都关门，成个沿河地带略清净！
成个永庆坊，真系清净到无咩人，晚黑7点行入去，得果几个街坊带住滴细路透凉，然后从沿河走道一路行过去，滴拱桥的灯都着晒，无人影相真系无得顶咯。
指示牌都有灯带，唔怕睇唔到，好多店都系关门的，有旧物仓，仲有李小龙旧居……我地两个人行左成个几钟，先至勉强行晒，好多店铺都系8点几就拉闸！",设施：5.0；环境：5.0；服务：5.0；,,274,positive,0.9286860823631287
永庆坊,兔兔兔君,https://www.dianping.com/member/130639169,4.0,设施：3.5；环境：4.0；服务：3.5；,"陪妈妈来的，因为她说看朋友圈工友都拍出美美的照片了•́ω•̀)¿¿¿
永庆坊我也没来过，感觉蛮好看的~不过就是有点小，逛一逛就没了，然后里面除了李小龙祖屋之外，就没什么其他好看的。商业气息浓烈，但却也没什么想要消费的地方~如果无聊的话可以来看看~",2020-10-10 13:24,1,0,"陪妈妈来的，因为她说看朋友圈工友都拍出美美的照片了•́ω•̀)¿¿¿
永庆坊我也没来过，感觉蛮好看的~不过就是有点小，逛一逛就没了，然后里面除了李小龙祖屋之外，就没什么其他好看的。商业气息浓烈，但却也没什么想要消费的地方~如果无聊的话可以来看看~",设施：3.5；环境：4.0；服务：3.5；,,275,negative,0.577508270740509
