ASIN,内容,_text,_score,_group,_id,sentiment,sentiment_conf,cluster_id
特产,牌坊街位于潮州市老城区，顾名思义就是很多石头做的牌坊，什么榜眼，状元之类的，记录了当地历史上的一些达官显贵，然后设计成了步行街，很多卖小吃，卖特产的店零落期间，可以去走走看看，,牌坊街位于潮州市老城区，顾名思义就是很多石头做的牌坊，什么榜眼，状元之类的，记录了当地历史上的一些达官显贵，然后设计成了步行街，很多卖小吃，卖特产的店零落期间，可以去走走看看，,,特产,1814,positive,0.9965638518333435,4
古城,每一个牌坊都有一个故事，记录着沧桑的历史；也记录着潮汕人杰地灵的光辉事迹。我看了有朝中大臣、潮汕富贾、民族英雄。都是潮汕当地的好儿女,每一个牌坊都有一个故事，记录着沧桑的历史；也记录着潮汕人杰地灵的光辉事迹。我看了有朝中大臣、潮汕富贾、民族英雄。都是潮汕当地的好儿女,,古城,1815,positive,0.9856049418449402,5
古城,牌坊街是潮州古城一个非常有特点的地方，在这儿能够看到，嗯大概得有二三十座牌坊吧，这事真是古人为了彰显自己名声的一个很了不起的东西。,牌坊街是潮州古城一个非常有特点的地方，在这儿能够看到，嗯大概得有二三十座牌坊吧，这事真是古人为了彰显自己名声的一个很了不起的东西。,,古城,1816,positive,0.9961594343185425,4
文化,牌坊街，有历史，有文化，最有潮汕味道的地方……你一定要身临其间，走一个，闻一下，吃个够……,牌坊街，有历史，有文化，最有潮汕味道的地方……你一定要身临其间，走一个，闻一下，吃个够……,,文化,1817,positive,0.9980064034461975,1
牌坊街,牌坊街这里也是老街了，现在旅游的人真的是很很少，这里很有老广东的感觉带着好一点的相机来这里拍拍照片还是很有味道的就是人太少了。,牌坊街这里也是老街了，现在旅游的人真的是很很少，这里很有老广东的感觉带着好一点的相机来这里拍拍照片还是很有味道的就是人太少了。,,牌坊街,1818,positive,0.9955885410308838,3
商铺,最有名的必去景点 步行街 两边都是骑楼 还有很多商铺和奶茶店 美食店 一共20多座牌坊吧 虽然是近代重新修建的 但是风格还是很独特的,最有名的必去景点 步行街 两边都是骑楼 还有很多商铺和奶茶店 美食店 一共20多座牌坊吧 虽然是近代重新修建的 但是风格还是很独特的,,商铺,1819,positive,0.9953157901763916,7
古城,这条街是专为旅游业而设，房子和地面都经过翻新，旁边的旧房子简直是天淵之别。与其他地方的古城一样，这里已经变成商业街，两边的商店主要是售卖土特为主，逛逛无妨。,这条街是专为旅游业而设，房子和地面都经过翻新，旁边的旧房子简直是天淵之别。与其他地方的古城一样，这里已经变成商业街，两边的商店主要是售卖土特为主，逛逛无妨。,,古城,1820,positive,0.9842368364334106,3
特产,一条街都是牌坊 有种盗梦空间即视感（笑）潮州特产的小吃在这条街上都能找到 就是会贵一点小巷子里还隐藏着好吃的潮州肠粉顺路还可以逛逛写着囍字的那条街 有着上一代人生活的气息,一条街都是牌坊 有种盗梦空间即视感（笑）潮州特产的小吃在这条街上都能找到 就是会贵一点小巷子里还隐藏着好吃的潮州肠粉顺路还可以逛逛写着囍字的那条街 有着上一代人生活的气息,,特产,1821,positive,0.9993932247161865,1
文化,牌坊街，外接广济门城楼、湘子桥、韩文公祠、笔架山，内连开元寺、己略黄公祠、许驸马府及古民居群落，形成一个反映潮州历史风貌、人文环境和经济生活的古城文化旅游中心区。,牌坊街，外接广济门城楼、湘子桥、韩文公祠、笔架山，内连开元寺、己略黄公祠、许驸马府及古民居群落，形成一个反映潮州历史风貌、人文环境和经济生活的古城文化旅游中心区。,,文化,1822,positive,0.9978997707366943,11
牌坊街,来牌坊街玩的时候是晚上了，夜幕下的牌坊街很美，可惜后来下雨了。,来牌坊街玩的时候是晚上了，夜幕下的牌坊街很美，可惜后来下雨了。,,牌坊街,1823,positive,0.9903171062469482,8
美食,潮州牌坊街始建于明朝，潮州是一座千年的历史古城，名胜古迹也着实不少，从唐代到明代都有，这里现在已经成为了潮州著名的旅游景点也是商业街，美食街,潮州牌坊街始建于明朝，潮州是一座千年的历史古城，名胜古迹也着实不少，从唐代到明代都有，这里现在已经成为了潮州著名的旅游景点也是商业街，美食街,,美食,1824,positive,0.9989010095596313,2
商铺,曲曲弯弯，有点北海老城的感觉，走在牌坊街上，一层层牌坊看不到头，周围的商铺有的关着门，看来生意很一般，佛手老香黄在这里到处都是，不知为何物,曲曲弯弯，有点北海老城的感觉，走在牌坊街上，一层层牌坊看不到头，周围的商铺有的关着门，看来生意很一般，佛手老香黄在这里到处都是，不知为何物,,商铺,1825,negative,0.8244521021842957,3
古城,都是新建的牌坊哦，而且说石头的，很结实。据说说因为60年前的一个意外事故导致所有古牌坊全都被拆光，然后近几年为了发展旅游又再重建的…,都是新建的牌坊哦，而且说石头的，很结实。据说说因为60年前的一个意外事故导致所有古牌坊全都被拆光，然后近几年为了发展旅游又再重建的…,,古城,1826,positive,0.9926614761352539,12
牌坊街,潮州牌坊街记载着潮州历代的有历史人物的故事，虽然牌坊历经多次重修恢复，但仍然留着原貌风格，形成一道风景，风格独特，很值得一看。,潮州牌坊街记载着潮州历代的有历史人物的故事，虽然牌坊历经多次重修恢复，但仍然留着原貌风格，形成一道风景，风格独特，很值得一看。,,牌坊街,1827,positive,0.99871826171875,2
古城,有很多拍放弃，记录下潮汕地区人杰地灵的历史。,有很多拍放弃，记录下潮汕地区人杰地灵的历史。,,古城,1828,positive,0.9958059787750244,5
特产,地点位于开元寺旁边，牌坊是按照古代牌坊的资料重新修建。街道两旁是卖潮州特产的店铺，慢慢闲逛也非常不错。,地点位于开元寺旁边，牌坊是按照古代牌坊的资料重新修建。街道两旁是卖潮州特产的店铺，慢慢闲逛也非常不错。,,特产,1829,positive,0.99898761510849,3
古城,这是潮州著名的旅游景点，还有千年古刹广元寺,这是潮州著名的旅游景点，还有千年古刹广元寺,,古城,1830,positive,0.9872812628746033,11
牌坊街,牌坊街很热闹，很多牌坊，还有很多饮食和卖潮州三宝的店家。位置在韩江边，很适合逛逛。,牌坊街很热闹，很多牌坊，还有很多饮食和卖潮州三宝的店家。位置在韩江边，很适合逛逛。,,牌坊街,1831,positive,0.9954349398612976,1
古城,牌坊街是百走不厌的景点，每次走都有不同感受，小吃汇集地，我家就住这里，小时候牌坊街叫太平路也是古城主路，也是很多百货汇集地，最喜欢妈妈有休息就带我们逛街太平路，西马路一直逛不累，吃的用的穿的满载而归，这里有很多美好的回忆。,牌坊街是百走不厌的景点，每次走都有不同感受，小吃汇集地，我家就住这里，小时候牌坊街叫太平路也是古城主路，也是很多百货汇集地，最喜欢妈妈有休息就带我们逛街太平路，西马路一直逛不累，吃的用的穿的满载而归，这里有很多美好的回忆。,,古城,1832,positive,0.9997746348381042,7
古城,潮州太平路石牌坊是在2008年按原来的样式重新修建的。从宋到清，潮州建有牌坊143座，其中有47座就坐落在现在的太平路。太平路是古潮州城的中央大街，官署、学府、达官显要的府弟大多都集中在这条路附近。一进这条街道，沐浴在橘黄色灯光下的一座紧接一座的石牌坊便会让人感到震惊，高大雄伟,潮州太平路石牌坊是在2008年按原来的样式重新修建的。从宋到清，潮州建有牌坊143座，其中有47座就坐落在现在的太平路。太平路是古潮州城的中央大街，官署、学府、达官显要的府弟大多都集中在这条路附近。一进这条街道，沐浴在橘黄色灯光下的一座紧接一座的石牌坊便会让人感到震惊，高大雄伟,,古城,1833,positive,0.9990012049674988,4
牌坊街,两边街道的小吃都很好吃啊，买手信可以考虑这个地方买，都可以砍价的，幅度大概是-20[%]。药橘，粽子，咸水粿，牛杂，猪杂汤。。都可以找得到。可以选择牌坊街里面的客栈，比较方便，不一定都要找推荐的店去，大胆尝试吧，物价低又美味，,两边街道的小吃都很好吃啊，买手信可以考虑这个地方买，都可以砍价的，幅度大概是-20[%]。药橘，粽子，咸水粿，牛杂，猪杂汤。。都可以找得到。可以选择牌坊街里面的客栈，比较方便，不一定都要找推荐的店去，大胆尝试吧，物价低又美味，,,牌坊街,1834,positive,0.9991180300712585,13
古城,据黄梅岑先生《潮州牌坊纪略》载：“牌坊，传说可上溯唐宋，初以木建，形似‘乌凹肚门’。古时统治者提倡伦理道德，把城乡间于节义、功德、科第突出成就者，将其‘嘉德懿行’，书贴坊上旌表，称为‘表闾’，故牌坊也具纪念作用。到明时改用石砌，加叠层楼，饰以花纹，二柱一门或四柱三门，唯嘉靖时建多柱多门长牌坊”。[1],据黄梅岑先生《潮州牌坊纪略》载：“牌坊，传说可上溯唐宋，初以木建，形似‘乌凹肚门’。古时统治者提倡伦理道德，把城乡间于节义、功德、科第突出成就者，将其‘嘉德懿行’，书贴坊上旌表，称为‘表闾’，故牌坊也具纪念作用。到明时改用石砌，加叠层楼，饰以花纹，二柱一门或四柱三门，唯嘉靖时建多柱多门长牌坊”。[1],,古城,1835,positive,0.9908273816108704,12
文化,这是潮州城内最值得逛的一条街道，街道上立着很多牌坊。尽管这些牌坊都是新建的，但是每座牌坊都有其历史文化价值。而且牌坊都是当地有名望的人。,这是潮州城内最值得逛的一条街道，街道上立着很多牌坊。尽管这些牌坊都是新建的，但是每座牌坊都有其历史文化价值。而且牌坊都是当地有名望的人。,,文化,1836,positive,0.9858521223068237,2
牌坊街,刚好春寒料峭，一波强冷空气来袭，气温骤降，微雨轻飘，又是元宵节、青龙庙会人山人海之后的疲劳期，牌坊街上人烟稀少，店铺冷清。这种情境，随便走走停停最为惬意.,刚好春寒料峭，一波强冷空气来袭，气温骤降，微雨轻飘，又是元宵节、青龙庙会人山人海之后的疲劳期，牌坊街上人烟稀少，店铺冷清。这种情境，随便走走停停最为惬意.,,牌坊街,1837,positive,0.9966896772384644,14
古城,牌坊街除了有很多个之外，四周有很多商店，五花八門，琳瑯滿目，跟步行街不相白仲。相反地，走累了可以去古城旁边茶室品品茶，别有一番感覺。,牌坊街除了有很多个之外，四周有很多商店，五花八門，琳瑯滿目，跟步行街不相白仲。相反地，走累了可以去古城旁边茶室品品茶，别有一番感覺。,,古城,1838,positive,0.9809385538101196,3
美食,都是重建的，划为步行街，有各种牌坊。旁边是各种店铺，有手信和各样美食，不过非节假日下午去，几乎没什么游客，店铺也很清闲。,都是重建的，划为步行街，有各种牌坊。旁边是各种店铺，有手信和各样美食，不过非节假日下午去，几乎没什么游客，店铺也很清闲。,,美食,1839,positive,0.99498051404953,3
牌坊街,不怕得罪的说一句实话，这里的人有点排外，态度也不怎么好，整条牌坊街吃的来来去去不外乎几种东西，去潮州可以一天去完全部景点，图片这3家点还可以,不怕得罪的说一句实话，这里的人有点排外，态度也不怎么好，整条牌坊街吃的来来去去不外乎几种东西，去潮州可以一天去完全部景点，图片这3家点还可以,,牌坊街,1840,negative,0.8880826830863953,14
古城,很不错的一个地方，风景优美，有一些复古的风格，和朋友一起来的，一起逛街，一起吃好吃的 整个人感觉棒棒哒 有时间可以去试试，,很不错的一个地方，风景优美，有一些复古的风格，和朋友一起来的，一起逛街，一起吃好吃的 整个人感觉棒棒哒 有时间可以去试试，,,古城,1841,positive,0.9997827410697937,17
美食,真的是好多牌坊，美食、特产、建筑。,真的是好多牌坊，美食、特产、建筑。,,美食,1842,positive,0.9873943328857422,1
古城,这里是潮州古城的入口，也是潮州最具特色的街。这恐怕是中国牌坊最多的街了，再加上两边南洋骑楼，相得益彰，别具一格。这里不仅有开元寺等景点，也有许多潮州有名的小吃，非常值得一看。,这里是潮州古城的入口，也是潮州最具特色的街。这恐怕是中国牌坊最多的街了，再加上两边南洋骑楼，相得益彰，别具一格。这里不仅有开元寺等景点，也有许多潮州有名的小吃，非常值得一看。,,古城,1843,positive,0.9980619549751282,11
特产,比起国内其它著名步行街，都强不少，面积大，景点多，文化底蕴丰富，沿街店铺多卖特产，值得逛。,比起国内其它著名步行街，都强不少，面积大，景点多，文化底蕴丰富，沿街店铺多卖特产，值得逛。,,特产,1844,positive,0.997225821018219,7
美食,周一去白天和晚上都没啥人，吃的不算贵，小吃不多，可以打俩三轮去南较路，那里美食一条街非常棒,周一去白天和晚上都没啥人，吃的不算贵，小吃不多，可以打俩三轮去南较路，那里美食一条街非常棒,,美食,1845,positive,0.9986639022827148,14
牌坊街,牌坊街这里是潮州很有名的景点了，来这里玩的人一点也不多啊在写里拍照片肯定是很不错的啊，很喜欢这里的感觉在南方的老街都是这个风格。,牌坊街这里是潮州很有名的景点了，来这里玩的人一点也不多啊在写里拍照片肯定是很不错的啊，很喜欢这里的感觉在南方的老街都是这个风格。,,牌坊街,1846,positive,0.9996367692947388,4
古城,主要景点之一，吃喝玩乐的地方，一路上都有好吃的。,主要景点之一，吃喝玩乐的地方，一路上都有好吃的。,,古城,1847,positive,0.9941990375518799,1
特产,每个牌坊都有介绍，要深入了解的话需驻足停留，实际很有文化底蕴，但如果你只把它当成购物街购买各种潮州特产的话那就失去到此景点的意义,每个牌坊都有介绍，要深入了解的话需驻足停留，实际很有文化底蕴，但如果你只把它当成购物街购买各种潮州特产的话那就失去到此景点的意义,,特产,1848,positive,0.9925284385681152,3
古城,古色古香，热闹辉煌，人山人海。整条街都是吃的。,古色古香，热闹辉煌，人山人海。整条街都是吃的。,,古城,1849,positive,0.980105459690094,1
古城,潮州特色小吃都能在那找到，就是过年太多人了,潮州特色小吃都能在那找到，就是过年太多人了,,古城,1850,positive,0.9902528524398804,13
牌坊街,牌坊街是后来李嘉诚等华侨集资后建的，很新，里面小吃很多，但普遍价高品质也不太好。有口明代的古井，旁边有桶供人打水，孩子玩得很开心。丁字路口家买蚝烙的店，蚝烙40一份，热着吃很香。,牌坊街是后来李嘉诚等华侨集资后建的，很新，里面小吃很多，但普遍价高品质也不太好。有口明代的古井，旁边有桶供人打水，孩子玩得很开心。丁字路口家买蚝烙的店，蚝烙40一份，热着吃很香。,,牌坊街,1851,positive,0.9865918755531311,1
特产,很长的一条步行街，里面有很多潮州特产和小吃。氛围是挺不错的，感觉再干净一点点就好了，比如关注一下摩托车和汽车。吃小吃的感觉比其他地方贵一点,很长的一条步行街，里面有很多潮州特产和小吃。氛围是挺不错的，感觉再干净一点点就好了，比如关注一下摩托车和汽车。吃小吃的感觉比其他地方贵一点,,特产,1852,positive,0.9986989498138428,1
环境,那是必须100个赞了。潮州最美街了【景色】优美【性价比】,那是必须100个赞了。潮州最美街了【景色】优美【性价比】,,环境,1853,positive,0.997019350528717,19
特产,这里还是值得一去的，开元寺，广济桥，甲第巷都在附近。街上主要是小吃，特产。,这里还是值得一去的，开元寺，广济桥，甲第巷都在附近。街上主要是小吃，特产。,,特产,1854,positive,0.9876004457473755,1
美食,参观文化古街，享受当地特色美食。,参观文化古街，享受当地特色美食。,,美食,1855,positive,0.9788647890090942,1
古城,非常值得一去，很多当地小吃可以尝一尝。我喜欢那里的甘草水果，味道不错。,非常值得一去，很多当地小吃可以尝一尝。我喜欢那里的甘草水果，味道不错。,,古城,1856,positive,0.9862132668495178,13
古城,可能我去的不是时候，很多店都没有开，商业气息很浓，很多吃的东西觉得特色不显著，可能缺乏包装，环境卫生有待提高。,可能我去的不是时候，很多店都没有开，商业气息很浓，很多吃的东西觉得特色不显著，可能缺乏包装，环境卫生有待提高。,,古城,1857,positive,0.8319798111915588,3
古城,潮州这条街很有意思，数不清的牌坊，当然有不少是翻新的，一路走一路吃过去，关键是都没有乱提高价格的，特色小吃还真不少，拍拖的好地方,潮州这条街很有意思，数不清的牌坊，当然有不少是翻新的，一路走一路吃过去，关键是都没有乱提高价格的，特色小吃还真不少，拍拖的好地方,,古城,1858,positive,0.999553382396698,1
古城,下飞机第一站就前往潮州古城牌坊街，误打误撞，坐了当地的电三轮车，全程玩下来一点都不累，带着老人小孩特推荐，三轮车主带你游还顺路做讲解，每人15无，,下飞机第一站就前往潮州古城牌坊街，误打误撞，坐了当地的电三轮车，全程玩下来一点都不累，带着老人小孩特推荐，三轮车主带你游还顺路做讲解，每人15无，,,古城,1859,positive,0.9993077516555786,14
古城,潮州至今还遗流了很多这种历史性建筑，在其他城市都很少看到了，值得过来感受一下。,潮州至今还遗流了很多这种历史性建筑，在其他城市都很少看到了，值得过来感受一下。,,古城,1860,positive,0.9976015686988831,4
古城,挺好的，小吃很多很好吃，还是最喜欢杏仁茶，腐乳饼就茶很赞,挺好的，小吃很多很好吃，还是最喜欢杏仁茶，腐乳饼就茶很赞,,古城,1861,positive,0.9894160032272339,13
古城,城区的古街，现在是步行街，充斥着各种小商品、小吃………,城区的古街，现在是步行街，充斥着各种小商品、小吃………,,古城,1862,negative,0.5443447828292847,3
古城,里面很多小吃，不过我是五一去的，人很多。也不好停车,里面很多小吃，不过我是五一去的，人很多。也不好停车,,古城,1863,positive,0.9794701933860779,13
特产,作为一个真正的潮州人，实际上只去过一次牌坊街，还是托朋友的福去的，牌坊街两侧的小铺售卖着各种各样的潮汕小吃，特产，数不胜数。,作为一个真正的潮州人，实际上只去过一次牌坊街，还是托朋友的福去的，牌坊街两侧的小铺售卖着各种各样的潮汕小吃，特产，数不胜数。,,特产,1864,positive,0.991096019744873,1
牌坊街,牌坊街小吃很多，推荐老药桔，用中药熬成的。,牌坊街小吃很多，推荐老药桔，用中药熬成的。,,牌坊街,1865,positive,0.9842337965965271,13
牌坊街,牌坊街兴宁巷里有个小店，挂着旗子写粿条，老阿姨只卖早午餐，只有猪杂汤、猪杂粿条、拌粿条等等，猪杂粿条一大碗10块，满满的猪杂猪肉和猪肉丸，超级棒。牌坊街上很多家都有咸水粿，一份10块，口味也不错，可以试试哦,牌坊街兴宁巷里有个小店，挂着旗子写粿条，老阿姨只卖早午餐，只有猪杂汤、猪杂粿条、拌粿条等等，猪杂粿条一大碗10块，满满的猪杂猪肉和猪肉丸，超级棒。牌坊街上很多家都有咸水粿，一份10块，口味也不错，可以试试哦,,牌坊街,1866,positive,0.9922963976860046,13
牌坊街,看的，吃的，都有特色，最好搭三轮车跑一圈，，有几个大景点，看看有需要再细看的再来看，牌坊街很长，走到底到西湖，西湖出来转左边到底是韩江河滨，有个古灯风景在整修没开放，沿城墙看牌楼及墙，门，再到广济门，桥，需要个一整天时间,看的，吃的，都有特色，最好搭三轮车跑一圈，，有几个大景点，看看有需要再细看的再来看，牌坊街很长，走到底到西湖，西湖出来转左边到底是韩江河滨，有个古灯风景在整修没开放，沿城墙看牌楼及墙，门，再到广济门，桥，需要个一整天时间,,牌坊街,1867,positive,0.9993539452552795,19
牌坊街,挺不错，就是头一次去是白天的然后那些拉客的三轮，好心的给你找车位置，看你是外地车牌就一直缠着，以为挺不错就让他找车位，结果停完车，一直缠着你要带你去这看看那看看，我说不用我先逛逛牌坊街，但还是一直缠着，还说我都给你找车位了，你还不给面。我说这个还要逼的吗，后面缠着没办法给了20块让他别缠着，才肯走。建议开外地车牌去的，不要管这些三轮车拉客的，真的很烦,挺不错，就是头一次去是白天的然后那些拉客的三轮，好心的给你找车位置，看你是外地车牌就一直缠着，以为挺不错就让他找车位，结果停完车，一直缠着你要带你去这看看那看看，我说不用我先逛逛牌坊街，但还是一直缠着，还说我都给你找车位了，你还不给面。我说这个还要逼的吗，后面缠着没办法给了20块让他别缠着，才肯走。建议开外地车牌去的，不要管这些三轮车拉客的，真的很烦,,牌坊街,1868,positive,0.7934489250183105,14
牌坊街,何为牌坊街据有关史籍记载，历史上潮州曾有牌坊91座，其中太平路39座，其他街巷44座，余在金山、韩山、湘子桥。此外，于乡镇间尚有57座，因此人们喻为“牌坊城”；而集中于太平路（大街）的牌坊，多为横跨路面的四柱三门，规模较大，鳞次栉比，风格独特，气势非凡，故被誉为“牌坊街”。,何为牌坊街据有关史籍记载，历史上潮州曾有牌坊91座，其中太平路39座，其他街巷44座，余在金山、韩山、湘子桥。此外，于乡镇间尚有57座，因此人们喻为“牌坊城”；而集中于太平路（大街）的牌坊，多为横跨路面的四柱三门，规模较大，鳞次栉比，风格独特，气势非凡，故被誉为“牌坊街”。,,牌坊街,1869,positive,0.9947973489761353,4
牌坊街,我们饿着肚子穿过个整条牌坊街，在饿死之前，终于看到了它。这么一大碗牛杂粉，满满的摞着大块的牛肉牛肚牛肉丸子，大口吃肉，大碗喝汤，饥饿的人生瞬间圆满。潮州开元寺，虔诚的大妈跪在神像前，一拜再拜，久久不肯起来。就是寻常的下午时光。太平路上牌坊街，米面店家的干面晾晒了一地，这条街上，炒粿条、手捶牛肉丸、潮州春饼、腌果干，应有尽有，目不暇接。街边的“义井”第一泉，南宋年间开凿，所有的传说和故事，早已灰飞烟灭。每一扇木门上的门铛后面，,我们饿着肚子穿过个整条牌坊街，在饿死之前，终于看到了它。这么一大碗牛杂粉，满满的摞着大块的牛肉牛肚牛肉丸子，大口吃肉，大碗喝汤，饥饿的人生瞬间圆满。潮州开元寺，虔诚的大妈跪在神像前，一拜再拜，久久不肯起来。就是寻常的下午时光。太平路上牌坊街，米面店家的干面晾晒了一地，这条街上，炒粿条、手捶牛肉丸、潮州春饼、腌果干，应有尽有，目不暇接。街边的“义井”第一泉，南宋年间开凿，所有的传说和故事，早已灰飞烟灭。每一扇木门上的门铛后面，,,牌坊街,1870,positive,0.9965253472328186,13
古城,国庆人太多，小吃可以，滴滴快车难叫，太堵，记得提前叫滴。,国庆人太多，小吃可以，滴滴快车难叫，太堵，记得提前叫滴。,,古城,1871,positive,0.794206976890564,14
牌坊街,牌坊街给我感觉很大，很多牌坊，很多小吃……在潮州呆了两天，就去了几次～白天晚上感觉不一样，晚上过去挺好的，热闹……,牌坊街给我感觉很大，很多牌坊，很多小吃……在潮州呆了两天，就去了几次～白天晚上感觉不一样，晚上过去挺好的，热闹……,,牌坊街,1872,positive,0.9982972741127014,14
环境,好吃好玩好景色 住在附近的人有福了,好吃好玩好景色 住在附近的人有福了,,环境,1873,positive,0.9978604912757874,17
特产,就在潮州古城里面，里面有很多的牌坊，基本上都是各个朝代的达官贵人，两边都是商店，卖各种特产相对单一，逛逛还不错，其他没什么感觉了。,就在潮州古城里面，里面有很多的牌坊，基本上都是各个朝代的达官贵人，两边都是商店，卖各种特产相对单一，逛逛还不错，其他没什么感觉了。,,特产,1874,positive,0.9885059595108032,3
牌坊街,牌坊街头走一走逛一下也不錯里面有很多蜜餞可以买來吃,牌坊街头走一走逛一下也不錯里面有很多蜜餞可以买來吃,,牌坊街,1875,positive,0.9777445197105408,3
古城,穿汉服去就很帅 反正我超喜欢的,穿汉服去就很帅 反正我超喜欢的,,古城,1876,positive,0.9834794998168945,17
美食,牌坊街也可以说是美食街，那里有很多美食啦。牌坊街里面有着许多本地的传统小吃，在外可是吃不到那种味道的美食。,牌坊街也可以说是美食街，那里有很多美食啦。牌坊街里面有着许多本地的传统小吃，在外可是吃不到那种味道的美食。,,美食,1877,positive,0.9964848756790161,1
美食,潮州的牌坊街，可算是美食一条街， 四果汤 ，鸡蛋仔冰淇淋，糯米猪肠，胡荣华各种饼，想解馋不能错过哦，,潮州的牌坊街，可算是美食一条街， 四果汤 ，鸡蛋仔冰淇淋，糯米猪肠，胡荣华各种饼，想解馋不能错过哦，,,美食,1878,positive,0.9995515942573547,1
古城,牌坊没有漳州香港路的牌坊漂亮，胜在多,牌坊没有漳州香港路的牌坊漂亮，胜在多,,古城,1879,positive,0.9753255248069763,11
牌坊街,牌坊街很有意思，骑楼建筑，牌楼很多、独特，每个牌楼记载着历史故事，很有意义。,牌坊街很有意思，骑楼建筑，牌楼很多、独特，每个牌楼记载着历史故事，很有意义。,,牌坊街,1880,positive,0.9925918579101562,7
商铺,很长的一段街道，有着很多座牌坊，但大多都是新建的，感觉没太大意义，街道两边商铺也关了一些，除了中心区域外，总觉得挺萧条的，不推荐游玩,很长的一段街道，有着很多座牌坊，但大多都是新建的，感觉没太大意义，街道两边商铺也关了一些，除了中心区域外，总觉得挺萧条的，不推荐游玩,,商铺,1881,negative,0.9821861982345581,3
古城,全是新建的牌坊，旧的一个也没有了，就是一条卖凉果的街,全是新建的牌坊，旧的一个也没有了，就是一条卖凉果的街,,古城,1882,negative,0.9901330471038818,3
美食,两次来都是来这里。美食多多。复古的东西也多。心情愉悦,两次来都是来这里。美食多多。复古的东西也多。心情愉悦,,美食,1883,positive,0.9990074038505554,13
美食,牌坊街一排排牌坊记载着潮州英杰的事迹，可以了解一下潮州史，街上有许多潮州美食令人留恋不舍,牌坊街一排排牌坊记载着潮州英杰的事迹，可以了解一下潮州史，街上有许多潮州美食令人留恋不舍,,美食,1884,positive,0.9972991347312927,19
古城,都是牌坊，整条街都是，非常有历史的底蕴。,都是牌坊，整条街都是，非常有历史的底蕴。,,古城,1885,positive,0.9739248156547546,9
牌坊街,牌坊街很大，离潮州的其他景点都很近，可以租自行车或者搭个三轮车来个周边游，也不贵,牌坊街很大，离潮州的其他景点都很近，可以租自行车或者搭个三轮车来个周边游，也不贵,,牌坊街,1886,positive,0.9966694712638855,14
古城,很一般 不过既然去了潮州 也不妨可以去看看,很一般 不过既然去了潮州 也不妨可以去看看,,古城,1887,negative,0.8904206156730652,19
文化,不错，很有文化气息的一条街，值得一游。,不错，很有文化气息的一条街，值得一游。,,文化,1888,positive,0.9382902979850769,7
古城,很热闹，吃的也很多，最好租辆单车边骑边看风景，特别享受,很热闹，吃的也很多，最好租辆单车边骑边看风景，特别享受,,古城,1889,positive,0.9989375472068787,17
古城,还好，去的太早了，很多商店都没开门，还有就是物价有点贵,还好，去的太早了，很多商店都没开门，还有就是物价有点贵,,古城,1890,positive,0.9720896482467651,3
古城,如同到一般步行街，可以到此一遊。,如同到一般步行街，可以到此一遊。,,古城,1891,positive,0.739886999130249,7
牌坊街,潮州出名的牌坊街，林林立立数着好多牌坊，都是以前皇上赐立忠真烈妇名节牌坊,潮州出名的牌坊街，林林立立数着好多牌坊，都是以前皇上赐立忠真烈妇名节牌坊,,牌坊街,1892,positive,0.9921578168869019,4
古城,好吃好玩儿，广济桥太美了，适合全家人游玩儿。,好吃好玩儿，广济桥太美了，适合全家人游玩儿。,,古城,1893,positive,0.9994807839393616,17
